0,8.75E-03
1,9.60E-03
2,2.496E-02
3,2.111E-02
4,6.28E-03
5,5.13E-03
6,2.414E-02
7,2.396E-02
8,1.173E-02
9,9.23E-03
10,2.583E-02
11,7.49E-03
12,2.796E-02
13,2.455E-02
14,9.48E-03
15,8.01E-03
16,2.732E-02
17,1.039E-02
18,1.406E-02
19,1.210E-02
20,2.524E-02
21,1.205E-02
22,2.343E-02
23,2.397E-02
24,9.43E-03
25,1.468E-02
26,2.497E-02
27,2.588E-02
28,1.091E-02
29,7.71E-03
30,2.731E-02
31,7.91E-03
32,1.028E-02
33,2.365E-02
34,1.868E-02
35,1.347E-02
36,1.328E-02
37,5.12E-03
38,2.645E-02
39,6.57E-03
40,1.030E-02
41,9.48E-03
42,1.410E-02
43,9.94E-03
44,1.255E-02
45,1.749E-02
46,2.411E-02
47,8.86E-03
48,1.555E-02
49,2.478E-02
50,2.240E-02
51,1.648E-02
52,7.50E-03
53,1.210E-02
54,2.231E-02
55,1.279E-02
56,1.063E-02
57,9.82E-03
58,2.383E-02
59,1.556E-02
60,1.068E-02
61,2.371E-02
62,1.815E-02
63,2.501E-02
64,1.352E-02
65,1.161E-02
66,1.874E-02
67,2.123E-02
68,1.328E-02
69,2.508E-02
70,8.87E-03
71,2.596E-02
72,6.05E-03
73,1.152E-02
74,7.05E-03
75,2.261E-02
76,1.148E-02
77,2.440E-02
78,1.583E-02
79,2.560E-02
80,6.66E-03
81,1.456E-02
82,1.228E-02
83,1.447E-02
84,1.685E-02
85,2.553E-02
86,2.494E-02
87,2.543E-02
88,5.21E-03
89,2.501E-02
90,1.467E-02
91,2.484E-02
92,2.781E-02
93,1.519E-02
94,1.481E-02
95,1.194E-02
96,1.288E-02
97,1.482E-02
98,6.79E-03
99,2.847E-02
100,9.88E-03
101,2.578E-02
102,1.608E-02
103,1.633E-02
104,1.630E-02
105,3.151E-02
106,1.519E-02
107,1.589E-02
108,3.305E-02
109,1.627E-02
110,2.808E-02
111,2.595E-02
112,2.889E-02
113,2.740E-02
114,3.685E-02
115,2.184E-02
116,3.423E-02
117,3.675E-02
118,3.665E-02
119,2.480E-02
120,2.005E-02
121,4.673E-02
122,4.762E-02
123,4.686E-02
124,4.851E-02
125,4.918E-02
126,4.756E-02
127,5.630E-02
128,5.395E-02
129,5.197E-02
130,5.714E-02
131,6.166E-02
132,5.630E-02
133,6.584E-02
134,5.561E-02
135,6.576E-02
136,5.234E-02
137,7.118E-02
138,6.934E-02
139,6.897E-02
140,7.643E-02
141,7.297E-02
142,7.282E-02
143,7.948E-02
144,8.123E-02
145,8.291E-02
146,8.758E-02
147,8.587E-02
148,8.678E-02
149,8.898E-02
150,8.623E-02
151,9.036E-02
152,9.251E-02
153,9.749E-02
154,9.789E-02
155,1.0350E-01
156,1.0633E-01
157,1.0788E-01
158,1.0574E-01
159,1.0571E-01
160,1.1030E-01
161,1.1002E-01
162,1.1573E-01
163,1.1523E-01
164,1.2017E-01
165,1.1628E-01
166,1.1954E-01
167,1.2073E-01
168,1.2178E-01
169,1.2696E-01
170,1.2698E-01
171,1.2925E-01
172,1.2897E-01
173,1.3169E-01
174,1.3359E-01
175,1.3348E-01
176,1.3576E-01
177,1.3730E-01
178,1.3901E-01
179,1.3983E-01
180,1.4086E-01
181,1.4269E-01
182,1.4310E-01
183,1.4449E-01
184,1.4695E-01
185,1.4679E-01
186,1.5227E-01
187,1.4827E-01
188,1.4996E-01
189,1.5442E-01
190,1.5482E-01
191,1.5546E-01
192,1.5526E-01
193,1.5902E-01
194,1.5680E-01
195,1.5918E-01
196,1.5692E-01
197,1.6177E-01
198,1.6274E-01
199,1.6008E-01
200,1.6657E-01
201,1.6268E-01
202,1.6499E-01
203,1.6789E-01
204,1.7051E-01
205,1.6844E-01
206,1.6832E-01
207,1.7122E-01
208,1.7199E-01
209,1.7066E-01
210,1.7237E-01
211,1.7343E-01
212,1.7287E-01
213,1.7423E-01
214,1.7383E-01
215,1.7327E-01
216,1.7526E-01
217,1.7952E-01
218,1.7850E-01
219,1.7803E-01
220,1.7951E-01
221,1.7979E-01
222,1.8090E-01
223,1.8137E-01
224,1.8141E-01
225,1.7968E-01
226,1.8186E-01
227,1.8326E-01
228,1.8070E-01
229,1.8196E-01
230,1.8360E-01
231,1.8286E-01
232,1.8457E-01
233,1.8621E-01
234,1.8341E-01
235,1.8558E-01
236,1.8635E-01
237,1.8625E-01
238,1.8577E-01
239,1.8697E-01
240,1.8441E-01
241,1.8798E-01
242,1.8751E-01
243,1.9002E-01
244,1.8948E-01
245,1.8801E-01
246,1.8793E-01
247,1.9259E-01
248,1.8982E-01
249,1.8705E-01
250,1.8952E-01
251,1.9342E-01
252,1.9031E-01
253,1.8858E-01
254,1.9215E-01
255,1.9460E-01
