0,2.67E-02
1,2.67E-02
2,2.69E-02
3,2.68E-02
4,2.68E-02
5,2.70E-02
6,2.68E-02
7,2.70E-02
8,2.99E-02
9,2.97E-02
10,2.98E-02
11,2.99E-02
12,2.98E-02
13,2.98E-02
14,2.99E-02
15,3.00E-02
16,3.19E-02
17,3.18E-02
18,3.17E-02
19,3.18E-02
20,3.20E-02
21,3.18E-02
22,3.19E-02
23,3.19E-02
24,3.70E-02
25,3.70E-02
26,3.71E-02
27,3.70E-02
28,3.69E-02
29,3.71E-02
30,3.71E-02
31,3.70E-02
32,4.24E-02
33,4.25E-02
34,4.26E-02
35,4.27E-02
36,4.23E-02
37,4.24E-02
38,4.24E-02
39,4.23E-02
40,4.63E-02
41,4.62E-02
42,4.61E-02
43,4.63E-02
44,4.62E-02
45,4.63E-02
46,4.62E-02
47,4.61E-02
48,5.46E-02
49,5.46E-02
50,5.46E-02
51,5.47E-02
52,5.47E-02
53,5.45E-02
54,5.48E-02
55,5.48E-02
56,6.43E-02
57,6.44E-02
58,6.44E-02
59,6.42E-02
60,6.43E-02
61,6.42E-02
62,6.43E-02
63,6.43E-02
64,7.13E-02
65,7.16E-02
66,7.16E-02
67,7.15E-02
68,7.14E-02
69,7.17E-02
70,7.15E-02
71,7.16E-02
72,8.54E-02
73,8.55E-02
74,8.57E-02
75,8.55E-02
76,8.55E-02
77,8.56E-02
78,8.56E-02
79,8.56E-02
80,1.023E-01
81,1.019E-01
82,1.021E-01
83,1.021E-01
84,1.022E-01
85,1.021E-01
86,1.021E-01
87,1.025E-01
88,1.144E-01
89,1.145E-01
90,1.146E-01
91,1.147E-01
92,1.145E-01
93,1.144E-01
94,1.146E-01
95,1.144E-01
96,1.393E-01
97,1.393E-01
98,1.395E-01
99,1.395E-01
100,1.395E-01
101,1.393E-01
102,1.395E-01
103,1.397E-01
104,1.597E-01
105,1.598E-01
106,1.595E-01
107,1.600E-01
108,1.597E-01
109,1.599E-01
110,1.597E-01
111,1.598E-01
112,1.838E-01
113,1.839E-01
114,1.837E-01
115,1.842E-01
116,1.839E-01
117,1.840E-01
118,1.839E-01
119,1.840E-01
120,2.288E-01
121,2.290E-01
122,2.287E-01
123,2.289E-01
124,2.291E-01
125,2.288E-01
126,2.287E-01
127,2.290E-01
128,2.669E-01
129,2.667E-01
130,2.666E-01
131,2.667E-01
132,2.666E-01
133,2.667E-01
134,2.668E-01
135,2.667E-01
136,2.889E-01
137,2.887E-01
138,2.886E-01
139,2.888E-01
140,2.887E-01
141,2.887E-01
142,2.887E-01
143,2.887E-01
144,3.412E-01
145,3.412E-01
146,3.411E-01
147,3.413E-01
148,3.410E-01
149,3.414E-01
150,3.412E-01
151,3.411E-01
152,4.011E-01
153,4.010E-01
154,4.010E-01
155,4.011E-01
156,4.009E-01
157,4.011E-01
158,4.011E-01
159,4.010E-01
160,4.362E-01
161,4.363E-01
162,4.359E-01
163,4.361E-01
164,4.360E-01
165,4.361E-01
166,4.362E-01
167,4.363E-01
168,4.750E-01
169,4.750E-01
170,4.749E-01
171,4.748E-01
172,4.750E-01
173,4.749E-01
174,4.747E-01
175,4.749E-01
176,5.175E-01
177,5.174E-01
178,5.175E-01
179,5.177E-01
180,5.176E-01
181,5.177E-01
182,5.175E-01
183,5.176E-01
184,5.647E-01
185,5.648E-01
186,5.646E-01
187,5.648E-01
188,5.645E-01
189,5.647E-01
190,5.648E-01
191,5.648E-01
192,5.642E-01
193,5.646E-01
194,5.646E-01
195,5.648E-01
196,5.646E-01
197,5.646E-01
198,5.649E-01
199,5.648E-01
200,6.185E-01
201,6.181E-01
202,6.179E-01
203,6.181E-01
204,6.181E-01
205,6.182E-01
206,6.183E-01
207,6.180E-01
208,6.182E-01
209,6.180E-01
210,6.183E-01
211,6.182E-01
212,6.181E-01
213,6.184E-01
214,6.179E-01
215,6.183E-01
216,6.180E-01
217,6.183E-01
218,6.180E-01
219,6.184E-01
220,6.181E-01
221,6.182E-01
222,6.183E-01
223,6.183E-01
224,6.182E-01
225,6.180E-01
226,6.180E-01
227,6.181E-01
228,6.182E-01
229,6.181E-01
230,6.180E-01
231,6.182E-01
232,6.789E-01
233,6.793E-01
234,6.793E-01
235,6.794E-01
236,6.793E-01
237,6.795E-01
238,6.792E-01
239,6.791E-01
240,6.792E-01
241,6.793E-01
242,6.791E-01
243,6.792E-01
244,6.796E-01
245,6.793E-01
246,6.793E-01
247,6.793E-01
248,6.795E-01
249,6.794E-01
250,6.794E-01
251,6.792E-01
252,6.793E-01
253,6.792E-01
254,6.790E-01
255,6.794E-01
