0,0.0289
1,0.02861
2,0.02874
3,0.02876
4,0.02826
5,0.02876
6,0.0286
7,0.02849
8,0.0284
9,0.02847
10,0.0287
11,0.02868
12,0.02853
13,0.02854
14,0.02871
15,0.02838
16,0.02828
17,0.02874
18,0.02902
19,0.02846
20,0.02832
21,0.02813
22,0.02856
23,0.02882
24,0.02832
25,0.02853
26,0.02853
27,0.02888
28,0.02862
29,0.02874
30,0.02871
31,0.02841
32,0.02853
33,0.02815
34,0.02843
35,0.02851
36,0.02871
37,0.02851
38,0.02821
39,0.02821
40,0.02857
41,0.02821
42,0.02845
43,0.02864
44,0.02821
45,0.0286
46,0.02829
47,0.02845
48,0.02841
49,0.02853
50,0.02841
51,0.02869
52,0.0285
53,0.02873
54,0.0284
55,0.02868
56,0.02863
57,0.0285
58,0.02822
59,0.02846
60,0.02855
61,0.0286
62,0.02847
63,0.0285
64,0.02845
65,0.02847
66,0.02843
67,0.02811
68,0.0278
69,0.0279
70,0.02881
71,0.02839
72,0.02845
73,0.02856
74,0.02827
75,0.0286
76,0.02853
77,0.02839
78,0.02832
79,0.02838
80,0.02879
81,0.02819
82,0.02846
83,0.02853
84,0.02888
85,0.02836
86,0.02822
87,0.02894
88,0.02933
89,0.03003
90,0.03114
91,0.03187
92,0.03316
93,0.03458
94,0.03585
95,0.03775
96,0.03832
97,0.04043
98,0.04145
99,0.04272
100,0.04395
101,0.0453
102,0.04709
103,0.04892
104,0.05099
105,0.05284
106,0.05476
107,0.05689
108,0.0594
109,0.06203
110,0.06203
111,0.06472
112,0.0677
113,0.071
114,0.07084
115,0.07424
116,0.07802
117,0.07805
118,0.08202
119,0.08618
120,0.08632
121,0.09098
122,0.09095
123,0.09607
124,0.09604
125,0.10164
126,0.10158
127,0.10777
128,0.10771
129,0.11478
130,0.11468
131,0.12077
132,0.12072
133,0.12728
134,0.12725
135,0.13433
136,0.13427
137,0.14149
138,0.14156
139,0.14934
140,0.1496
141,0.15769
142,0.15763
143,0.16648
144,0.1666
145,0.17617
146,0.17616
147,0.17615
148,0.18647
149,0.18648
150,0.18647
151,0.19755
152,0.19751
153,0.20947
154,0.20954
155,0.20956
156,0.20944
157,0.2225
158,0.22258
159,0.22255
160,0.23675
161,0.23678
162,0.23671
163,0.23678
164,0.25237
165,0.25234
166,0.25251
167,0.25236
168,0.26955
169,0.26965
170,0.26957
171,0.26962
172,0.2696
173,0.28643
174,0.28655
175,0.28645
176,0.2864
177,0.30229
178,0.30229
179,0.30227
180,0.3023
181,0.30236
182,0.30225
183,0.31895
184,0.3189
185,0.3188
186,0.31883
187,0.31878
188,0.31881
189,0.33665
190,0.33664
191,0.33664
192,0.33652
193,0.33658
194,0.33669
195,0.33645
196,0.35528
197,0.35515
198,0.35525
199,0.35525
200,0.35531
201,0.35522
202,0.35514
203,0.35535
204,0.35522
205,0.3553
206,0.37516
207,0.37518
208,0.3751
209,0.37513
210,0.3751
211,0.37509
212,0.37513
213,0.37514
214,0.37519
215,0.37509
216,0.37511
217,0.37513
218,0.37517
219,0.3751
220,0.37513
221,0.37509
222,0.39626
223,0.39619
224,0.39627
225,0.39614
226,0.39616
227,0.39616
228,0.39624
229,0.39624
230,0.39624
231,0.39619
232,0.39631
233,0.39632
234,0.39641
235,0.39629
236,0.39634
237,0.39629
238,0.39622
239,0.39629
240,0.39626
241,0.39627
242,0.39627
243,0.39621
244,0.39621
245,0.39622
246,0.39605
247,0.39622
248,0.39628
249,0.39609
250,0.3963
251,0.3961
252,0.39619
253,0.39629
254,0.39622
255,0.39621
